ID,ExpiryDate,Strike,DateAndTime,Timestamp,Volume,VWAP,IntervalTotal
361,2020-08-07,23.5,2020-07-31T12:49:00,1596214140,28,0.2996429,839
362,2020-08-07,23.5,2020-07-31T12:50:00,1596214200,92,0.29,2668
363,2020-08-07,23.5,2020-07-31T12:51:00,1596214260,104,0.2900962,3017
364,2020-08-07,23.5,2020-07-31T12:52:00,1596214320,25,0.288,720
365,2020-08-07,23.5,2020-07-31T12:53:00,1596214380,5,0.288,144
366,2020-08-07,23.5,2020-07-31T12:55:00,1596214500,51,0.29,1479
367,2020-08-07,23.5,2020-07-31T12:56:00,1596214560,1,0.29,29
368,2020-08-07,23.5,2020-07-31T12:57:00,1596214620,2,0.29,58
369,2020-08-07,23.5,2020-07-31T12:58:00,1596214680,2,0.28,56
370,2020-08-07,23.5,2020-07-31T13:01:00,1596214860,1,0.29,29
371,2020-08-07,23.5,2020-07-31T13:03:00,1596214980,150,0.3,4500
372,2020-08-07,23.5,2020-07-31T13:04:00,1596215040,5,0.28,140
373,2020-08-07,23.5,2020-07-31T13:05:00,1596215100,1,0.28,28
374,2020-08-07,23.5,2020-07-31T13:07:00,1596215220,3,0.29,87
375,2020-08-07,23.5,2020-07-31T13:08:00,1596215280,4,0.2975,119
376,2020-08-07,23.5,2020-07-31T13:10:00,1596215400,4,0.295,118
377,2020-08-07,23.5,2020-07-31T13:12:00,1596215520,1,0.3,30
378,2020-08-07,23.5,2020-07-31T13:15:00,1596215700,10,0.29,290
379,2020-08-07,23.5,2020-07-31T13:16:00,1596215760,13,0.3,390
380,2020-08-07,23.5,2020-07-31T13:35:00,1596216900,5,0.3,150
381,2020-08-07,23.5,2020-07-31T13:38:00,1596217080,12,0.3,360
382,2020-08-07,23.5,2020-07-31T13:40:00,1596217200,5,0.29,145
383,2020-08-07,23.5,2020-07-31T13:42:00,1596217320,2,0.3,60
384,2020-08-07,23.5,2020-07-31T13:44:00,1596217440,5,0.3,150
385,2020-08-07,23.5,2020-07-31T13:54:00,1596218040,55,0.31,1705
386,2020-08-07,23.5,2020-07-31T13:55:00,1596218100,101,0.32,3232
387,2020-08-07,23.5,2020-07-31T13:59:00,1596218340,150,0.31,4650
388,2020-08-07,23.5,2020-07-31T14:05:00,1596218700,1,0.33,33
389,2020-08-07,23.5,2020-07-31T14:12:00,1596219120,1,0.32,32
390,2020-08-07,23.5,2020-07-31T14:16:00,1596219360,1,0.32,32
391,2020-08-07,23.5,2020-07-31T14:23:00,1596219780,1,0.33,33
392,2020-08-07,23.5,2020-07-31T14:35:00,1596220500,45,0.32,1440
393,2020-08-07,23.5,2020-07-31T14:37:00,1596220620,25,0.32,800
394,2020-08-07,23.5,2020-07-31T14:41:00,1596220860,10,0.33,330
395,2020-08-07,23.5,2020-07-31T14:49:00,1596221340,6,0.33,198
396,2020-08-07,23.5,2020-07-31T15:18:00,1596223080,6,0.33,198
397,2020-08-07,23.5,2020-07-31T15:34:00,1596224040,5,0.32,160
398,2020-08-07,23.5,2020-07-31T15:38:00,1596224280,10,0.33,330
399,2020-08-07,23.5,2020-07-31T15:43:00,1596224580,10,0.31,310
400,2020-08-07,23.5,2020-07-31T15:44:00,1596224640,10,0.32,320
401,2020-08-07,23.5,2020-07-31T15:58:00,1596225480,4,0.32,128
402,2020-08-07,24,2020-07-28T12:36:00,1595954160,1,0.19,19
403,2020-08-07,24,2020-07-29T10:07:00,1596031620,1,0.32,32
404,2020-08-07,24,2020-07-29T11:41:00,1596037260,5,0.35,175
405,2020-08-07,24,2020-07-29T11:49:00,1596037740,3,0.36,108
406,2020-08-07,24,2020-07-29T11:51:00,1596037860,1,0.33,33
407,2020-08-07,24,2020-07-29T12:08:00,1596038880,1,0.35,35
408,2020-08-07,24,2020-07-29T15:55:00,1596052500,14,0.39,546
409,2020-08-07,24,2020-07-30T10:43:00,1596120180,1,0.12,12
410,2020-08-07,24,2020-07-30T11:04:00,1596121440,1,0.11,11
411,2020-08-07,24,2020-07-30T11:30:00,1596123000,1,0.09,9
412,2020-08-07,24,2020-07-31T12:47:00,1596214020,10,0.2,200
413,2020-08-07,24,2020-07-31T12:48:00,1596214080,31,0.14032258,435
414,2020-08-07,24,2020-07-31T12:49:00,1596214140,5,0.18,90
415,2020-08-07,24,2020-07-31T12:50:00,1596214200,5,0.2,100
416,2020-08-07,24,2020-07-31T12:51:00,1596214260,24,0.1941667,466
417,2020-08-07,24,2020-07-31T12:53:00,1596214380,45,0.2,900
418,2020-08-07,24,2020-07-31T12:54:00,1596214440,1,0.21,21
419,2020-08-07,24,2020-07-31T13:02:00,1596214920,10,0.17,170
420,2020-08-07,24,2020-07-31T13:10:00,1596215400,5,0.2,100
421,2020-08-07,24,2020-07-31T13:24:00,1596216240,1,0.17,17
422,2020-08-07,24,2020-07-31T13:38:00,1596217080,5,0.19,95
423,2020-08-07,24,2020-07-31T13:43:00,1596217380,2,0.21,42
424,2020-08-07,24,2020-07-31T14:05:00,1596218700,70,0.19,1330
425,2020-08-07,24,2020-07-31T14:12:00,1596219120,10,0.22,220
426,2020-08-07,24,2020-07-31T14:32:00,1596220320,8,0.22,176
427,2020-08-07,24,2020-07-31T14:38:00,1596220680,2,0.22,44
428,2020-08-07,24,2020-07-31T14:47:00,1596221220,1,0.23,23
429,2020-08-07,24,2020-07-31T14:57:00,1596221820,1,0.23,23
430,2020-08-07,24,2020-07-31T15:09:00,1596222540,1,0.23,23
431,2020-08-07,24,2020-07-31T15:10:00,1596222600,10,0.23,230
432,2020-08-07,24,2020-07-31T15:11:00,1596222660,1,0.23,23
433,2020-08-07,24,2020-07-31T15:17:00,1596223020,5,0.2,100
434,2020-08-07,24,2020-07-31T15:28:00,1596223680,1,0.22,22
435,2020-08-07,24,2020-07-31T15:51:00,1596225060,5,0.21,105
436,2020-08-07,24,2020-07-31T15:55:00,1596225300,2,0.22,44
437,2020-08-07,24,2020-07-31T15:58:00,1596225480,4,0.17,68
438,2020-08-07,24.5,2020-07-28T09:58:00,1595944680,50,0.06,300
439,2020-08-07,24.5,2020-07-28T14:08:00,1595959680,3,0.11,33
440,2020-08-07,24.5,2020-07-29T12:43:00,1596040980,5,0.2,100
441,2020-08-07,24.5,2020-07-29T13:48:00,1596044880,5,0.2,100
442,2020-08-07,24.5,2020-07-29T15:24:00,1596050640,5,0.23,115
443,2020-08-07,24.5,2020-07-30T09:51:00,1596117060,1,0.1,10
444,2020-08-07,24.5,2020-07-31T10:39:00,1596206340,5,0.03,15
445,2020-08-07,24.5,2020-07-31T13:07:00,1596215220,1,0.14,14
446,2020-08-07,24.5,2020-07-31T14:01:00,1596218460,1,0.15,15
447,2020-08-07,24.5,2020-07-31T14:15:00,1596219300,1,0.13,13
448,2020-08-07,24.5,2020-07-31T14:16:00,1596219360,1,0.14,14
449,2020-08-07,24.5,2020-07-31T14:44:00,1596221040,1,0.13,13
450,2020-08-07,24.5,2020-07-31T15:49:00,1596224940,10,0.13,130
451,2020-08-07,25,2020-07-28T09:43:00,1595943780,3,0.05,15
452,2020-08-07,25,2020-07-29T11:17:00,1596035820,5,0.1,50
453,2020-08-07,25,2020-07-29T11:38:00,1596037080,5,0.13,65
454,2020-08-07,25,2020-07-30T09:51:00,1596117060,1,0.09,9
455,2020-08-07,25,2020-07-31T09:51:00,1596203460,1,0.03,3
456,2020-08-07,25,2020-07-31T12:46:00,1596213960,3,0.1,30
457,2020-08-07,25,2020-07-31T12:47:00,1596214020,3,0.09333333,28
458,2020-08-07,25,2020-07-31T12:48:00,1596214080,20,0.103,206
459,2020-08-07,25,2020-07-31T12:50:00,1596214200,53,0.09716981,515
460,2020-08-07,25,2020-07-31T12:51:00,1596214260,3,0.10666667,32
461,2020-08-07,25,2020-07-31T12:52:00,1596214320,33,0.09,297
462,2020-08-07,25,2020-07-31T12:54:00,1596214440,1,0.1,10
463,2020-08-07,25,2020-07-31T12:58:00,1596214680,3,0.09,27
464,2020-08-07,25,2020-07-31T14:06:00,1596218760,1,0.11,11
465,2020-08-07,25,2020-07-31T14:32:00,1596220320,10,0.1,100
466,2020-08-07,25,2020-07-31T14:38:00,1596220680,10,0.1,100
467,2020-08-07,25,2020-07-31T14:41:00,1596220860,2,0.1,20
468,2020-08-07,25,2020-07-31T14:45:00,1596221100,1,0.08,8
469,2020-08-07,25,2020-07-31T14:53:00,1596221580,10,0.1,100
470,2020-08-07,25,2020-07-31T15:16:00,1596222960,1,0.1,10
471,2020-08-07,25,2020-07-31T15:31:00,1596223860,125,0.12,1500
472,2020-08-07,25,2020-07-31T15:37:00,1596224220,25,0.1,250
473,2020-08-07,25,2020-07-31T15:38:00,1596224280,1,0.1,10
474,2020-08-07,25.5,2020-07-28T09:58:00,1595944680,50,0.06,300
475,2020-08-07,25.5,2020-07-31T09:52:00,1596203520,1,0.13,13
476,2020-08-07,25.5,2020-07-31T10:32:00,1596205920,1,0.04,4
477,2020-08-07,25.5,2020-07-31T12:48:00,1596214080,1,0.06,6
478,2020-08-07,25.5,2020-07-31T12:49:00,1596214140,2,0.06,12
479,2020-08-07,25.5,2020-07-31T12:50:00,1596214200,1,0.07,7
480,2020-08-07,25.5,2020-07-31T14:02:00,1596218520,2,0.08,16
481,2020-08-07,26,2020-07-31T12:47:00,1596214020,1,0.04,4
482,2020-08-07,26,2020-07-31T12:48:00,1596214080,4,0.04,16
483,2020-08-07,26,2020-07-31T12:50:00,1596214200,10,0.05,50
484,2020-08-07,26,2020-07-31T12:51:00,1596214260,7,0.05,35
485,2020-08-07,26,2020-07-31T12:53:00,1596214380,2,0.07,14
486,2020-08-07,26.5,2020-07-31T13:58:00,1596218280,1,0.05,5
487,2020-08-07,26.5,2020-07-31T14:06:00,1596218760,3,0.05,15
488,2020-08-07,26.5,2020-07-31T14:07:00,1596218820,460,0.08,3680
489,2020-08-07,26.5,2020-07-31T15:25:00,1596223500,1,0.03,3
490,2020-08-07,28,2020-07-31T14:10:00,1596219000,5,1.82,910
