ID,ExpiryDate,Strike,DateAndTime,Timestamp,Volume,VWAP
72,2021-08-13,2220.0,2021-08-06T14:33:00,1628274780,3,0.2066667
73,2021-08-13,2220.0,2021-08-06T14:34:00,1628274840,2,0.215
74,2021-08-13,2220.0,2021-08-06T14:35:00,1628274900,5,0.218
75,2021-08-13,2220.0,2021-08-06T14:37:00,1628275020,2,0.215
76,2021-08-13,2220.0,2021-08-06T14:38:00,1628275080,3,0.2033333
77,2021-08-13,2220.0,2021-08-06T14:39:00,1628275140,3,0.2233333
78,2021-08-13,2220.0,2021-08-06T14:40:00,1628275200,1,0.18
79,2021-08-13,2220.0,2021-08-06T14:41:00,1628275260,1,0.25
80,2021-08-13,2220.0,2021-08-06T14:42:00,1628275320,5,0.208
81,2021-08-13,2220.0,2021-08-06T14:43:00,1628275380,3,0.22
82,2021-08-13,2220.0,2021-08-06T14:45:00,1628275500,1,0.18
83,2021-08-13,2220.0,2021-08-06T14:46:00,1628275560,5,0.172
84,2021-08-13,2220.0,2021-08-06T14:47:00,1628275620,3,0.17
85,2021-08-13,2220.0,2021-08-06T14:48:00,1628275680,1,0.13
86,2021-08-13,2220.0,2021-08-06T14:51:00,1628275860,1,0.18
87,2021-08-13,2220.0,2021-08-06T14:53:00,1628275980,1,0.12
88,2021-08-13,2220.0,2021-08-06T14:59:00,1628276340,2,0.21
89,2021-08-13,2220.0,2021-08-06T15:11:00,1628277060,2,0.145
90,2021-08-13,2220.0,2021-08-06T15:18:00,1628277480,1,0.01
91,2021-08-13,2220.0,2021-08-06T15:19:00,1628277540,1,0.12
92,2021-08-13,2220.0,2021-08-06T15:23:00,1628277780,1,0.19
93,2021-08-13,2220.0,2021-08-06T15:24:00,1628277840,1,0.11
94,2021-08-13,2220.0,2021-08-06T15:26:00,1628277960,1,0.19
95,2021-08-13,2220.0,2021-08-06T15:27:00,1628278020,2,0.17
96,2021-08-13,2220.0,2021-08-06T15:28:00,1628278080,1,0.08
97,2021-08-13,2230.0,2021-08-06T14:31:00,1628274660,2,0.24
98,2021-08-13,2230.0,2021-08-06T14:32:00,1628274720,4,0.2325
99,2021-08-13,2230.0,2021-08-06T14:33:00,1628274780,3,0.2066667
100,2021-08-13,2230.0,2021-08-06T14:34:00,1628274840,2,0.215
101,2021-08-13,2230.0,2021-08-06T14:35:00,1628274900,5,0.218
102,2021-08-13,2230.0,2021-08-06T14:37:00,1628275020,2,0.215
103,2021-08-13,2230.0,2021-08-06T14:38:00,1628275080,3,0.2033333
104,2021-08-13,2230.0,2021-08-06T14:39:00,1628275140,3,0.2233333
105,2021-08-13,2230.0,2021-08-06T14:40:00,1628275200,1,0.19
106,2021-08-13,2230.0,2021-08-06T14:41:00,1628275260,1,0.25
107,2021-08-13,2230.0,2021-08-06T14:42:00,1628275320,5,0.21
108,2021-08-13,2230.0,2021-08-06T14:43:00,1628275380,3,0.2233333
109,2021-08-13,2230.0,2021-08-06T14:45:00,1628275500,1,0.19
110,2021-08-13,2230.0,2021-08-06T14:46:00,1628275560,5,0.236
111,2021-08-13,2230.0,2021-08-06T14:47:00,1628275620,3,0.2166667
112,2021-08-13,2230.0,2021-08-06T14:48:00,1628275680,1,0.27
113,2021-08-13,2230.0,2021-08-06T14:51:00,1628275860,1,0.19
114,2021-08-13,2230.0,2021-08-06T14:53:00,1628275980,1,0.27
